activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16587907,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(F)c(Cl)c1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '21.95', 'le': '0.47', 'lle': '5.07', 'sei': '14.23'}",CHEMBL3805481,,CHEMBL3805481,7.85,0,http://www.openphacts.org/units/Nanomolar,2776528,=,1,1,=,,IC50,nM,,14.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,14.0
,16587908,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '21.70', 'le': '0.43', 'lle': '6.13', 'sei': '10.71'}",CHEMBL3805211,,CHEMBL3805211,7.89,0,http://www.openphacts.org/units/Nanomolar,2776529,=,1,1,=,,IC50,nM,,13.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,13.0
,16587909,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc2nsnc12)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '20.00', 'le': '0.41', 'lle': '5.28', 'sei': '8.97'}",CHEMBL3806151,,CHEMBL3806151,7.27,0,http://www.openphacts.org/units/Nanomolar,2776530,=,1,1,=,,IC50,nM,,54.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,54.0
,16587910,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc2nsnc2c1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '22.44', 'le': '0.46', 'lle': '6.16', 'sei': '10.07'}",CHEMBL3805851,,CHEMBL3805851,8.15,0,http://www.openphacts.org/units/Nanomolar,2776531,=,1,1,=,,IC50,nM,,7.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,7.0
,16587911,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)ccc1O,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '17.71', 'le': '0.35', 'lle': '5.08', 'sei': '5.74'}",CHEMBL3804849,,CHEMBL3804849,6.47,0,http://www.openphacts.org/units/Nanomolar,2776532,=,1,1,=,,IC50,nM,,339.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,339.0
,16587912,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(OC)c1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '18.83', 'le': '0.38', 'lle': '4.88', 'sei': '9.34'}",CHEMBL3805678,,CHEMBL3805678,6.88,0,http://www.openphacts.org/units/Nanomolar,2776533,=,1,1,=,,IC50,nM,,131.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,131.0
,16587913,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(Cl)c1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '19.47', 'le': '0.40', 'lle': '4.59', 'sei': '8.99'}",CHEMBL3806282,,CHEMBL3806282,7.10,0,http://www.openphacts.org/units/Nanomolar,2776534,=,1,1,=,,IC50,nM,,79.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,79.0
,16587914,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(F)c(F)c1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '21.58', 'le': '0.44', 'lle': '5.11', 'sei': '13.35'}",CHEMBL3806159,,CHEMBL3806159,7.37,0,http://www.openphacts.org/units/Nanomolar,2776692,=,1,1,=,,IC50,nM,,43.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,43.0
,16587915,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '22.53', 'le': '0.44', 'lle': '5.58', 'sei': '9.42'}",CHEMBL3806046,,CHEMBL3806046,7.44,0,http://www.openphacts.org/units/Nanomolar,2776693,=,1,1,=,,IC50,nM,,36.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,36.0
,16587916,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(F)c(F)c1F)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '20.42', 'le': '0.42', 'lle': '4.94', 'sei': '13.29'}",CHEMBL3805839,,CHEMBL3805839,7.34,0,http://www.openphacts.org/units/Nanomolar,2776694,=,1,1,=,,IC50,nM,,46.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,46.0
,16587917,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1Br,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '19.84', 'le': '0.47', 'lle': '5.46', 'sei': '12.76'}",CHEMBL3805814,,CHEMBL3805814,8.22,0,http://www.openphacts.org/units/Nanomolar,2776695,=,1,1,=,,IC50,nM,,6.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,6.0
,16587918,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1OC,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '20.19', 'le': '0.40', 'lle': '5.38', 'sei': '10.01'}",CHEMBL3805149,,CHEMBL3805149,7.38,0,http://www.openphacts.org/units/Nanomolar,2776696,=,1,1,=,,IC50,nM,,42.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,42.0
,16587919,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(F)cc1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '22.55', 'le': '0.45', 'lle': '5.17', 'sei': '13.21'}",CHEMBL3805048,,CHEMBL3805048,7.29,0,http://www.openphacts.org/units/Nanomolar,2776697,=,1,1,=,,IC50,nM,,51.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,51.0
,16587920,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(F)ccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '21.69', 'le': '0.43', 'lle': '4.89', 'sei': '13.26'}",CHEMBL3806185,,CHEMBL3806185,7.32,0,http://www.openphacts.org/units/Nanomolar,2776698,=,1,1,=,,IC50,nM,,48.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,48.0
,16587921,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc([N+](=O)[O-])ccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '18.11', 'le': '0.36', 'lle': '4.99', 'sei': '6.40'}",CHEMBL3804993,,CHEMBL3804993,6.89,0,http://www.openphacts.org/units/Nanomolar,2776699,=,1,1,=,,IC50,nM,,129.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,129.0
,16587922,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '19.08', 'le': '0.40', 'lle': '5.93', 'sei': '8.19'}",CHEMBL3805657,,CHEMBL3805657,7.32,0,http://www.openphacts.org/units/Nanomolar,2776700,=,1,1,=,,IC50,nM,,48.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,48.0
,16587923,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(F)(F)F,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '18.63', 'le': '0.38', 'lle': '4.89', 'sei': '7.93'}",CHEMBL3805008,,CHEMBL3805008,7.80,0,http://www.openphacts.org/units/Nanomolar,2776701,=,1,1,=,,IC50,nM,,16.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,16.0
,16587924,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(C)cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(C)c1C,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '19.46', 'le': '0.39', 'lle': '4.43', 'sei': '11.40'}",CHEMBL3805388,,CHEMBL3805388,7.35,0,http://www.openphacts.org/units/Nanomolar,2776702,=,1,1,=,,IC50,nM,,45.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,45.0
,16587925,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(C)cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '21.12', 'le': '0.42', 'lle': '5.07', 'sei': '11.92'}",CHEMBL3806075,,CHEMBL3806075,7.68,0,http://www.openphacts.org/units/Nanomolar,2776703,=,1,1,=,,IC50,nM,,21.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,21.0
,16587926,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(C)c1C,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '19.89', 'le': '0.39', 'lle': '4.62', 'sei': '11.22'}",CHEMBL3805820,,CHEMBL3805820,7.23,0,http://www.openphacts.org/units/Nanomolar,2776704,=,1,1,=,,IC50,nM,,59.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,59.0
,16587927,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(OC2CCCC2)c(F)c1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '18.79', 'le': '0.37', 'lle': '4.22', 'sei': '11.89'}",CHEMBL3805539,,CHEMBL3805539,7.66,0,http://www.openphacts.org/units/Nanomolar,2776705,=,1,1,=,,IC50,nM,,22.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,22.0
,16587928,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccc(OC2CCCC2)cc1)N1CCCC(Cn2ccnc2)C1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '20.16', 'le': '0.40', 'lle': '4.54', 'sei': '12.19'}",CHEMBL3805733,,CHEMBL3805733,7.85,0,http://www.openphacts.org/units/Nanomolar,2776706,=,1,1,=,,IC50,nM,,14.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,14.0
,16587929,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,,CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,"{'bei': '29.43', 'le': '0.52', 'lle': '5.74', 'sei': '10.73'}",CHEMBL1444,LETROZOLE,CHEMBL1444,8.40,0,http://www.openphacts.org/units/Nanomolar,2776707,=,1,1,=,,IC50,nM,,4.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,4.0
,16587930,[],CHEMBL3806799,Inhibition of recombinant human aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate measured at anoxic conditions by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL3804764,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL1784801,,CHEMBL1784801,8.05,1,http://www.openphacts.org/units/Nanomolar,2776708,=,1,1,=,,IC50,nM,,9.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,9.0
,16620042,[],CHEMBL3820548,Reversible inhibition of aromatase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '27.26', 'le': '0.53', 'lle': '6.00', 'sei': '14.42'}",CHEMBL100749,rac-VOROZOLE,CHEMBL100749,8.85,0,http://www.openphacts.org/units/Nanomolar,2783615,=,1,1,=,,IC50,nM,,1.4,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,1.4
,16620043,[],CHEMBL3820547,Inhibition of human placental microsomal aromatase using testosterone as substrate assessed as formation of estradiol after 10 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '13.98', 'le': '0.25', 'lle': '-0.14', 'sei': '12.59'}",CHEMBL1093458,ENDOXIFEN,CHEMBL1093458,5.22,0,http://www.openphacts.org/units/Nanomolar,2783614,=,1,1,=,,IC50,nM,,6000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.0
,16620044,[],CHEMBL3820547,Inhibition of human placental microsomal aromatase using testosterone as substrate assessed as formation of estradiol after 10 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '20.93', 'le': '0.38', 'lle': '2.42', 'sei': '13.56'}",CHEMBL2386284,,CHEMBL2386284,7.52,0,http://www.openphacts.org/units/Nanomolar,2783613,=,1,1,=,,IC50,nM,,30.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,30.0
,16620045,[],CHEMBL3820547,Inhibition of human placental microsomal aromatase using testosterone as substrate assessed as formation of estradiol after 10 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3817793,J. Med. Chem.,2016.0,,CHEMBL489,AFIMOXIFENE,CHEMBL489,,0,http://www.openphacts.org/units/Nanomolar,2783612,=,1,1,=,,IC50,nM,,530000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,530.0
,16620046,[],CHEMBL3820546,Inhibition of aromatase in human JEG3 cells using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '20.18', 'le': '0.46', 'lle': '6.72', 'sei': '7.30'}",CHEMBL3818343,,CHEMBL3818343,9.05,0,http://www.openphacts.org/units/Nanomolar,2783611,=,1,1,=,,IC50,nM,,0.9,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.9
,16620047,[],CHEMBL3820546,Inhibition of aromatase in human JEG3 cells using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '25.04', 'le': '0.49', 'lle': '7.75', 'sei': '8.49'}",CHEMBL3623232,,CHEMBL3623232,9.70,0,http://www.openphacts.org/units/Nanomolar,2783610,=,1,1,=,,IC50,nM,,0.2,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.2
,16620048,[],CHEMBL3820545,Inhibition of human aromatase using testosterone as substrate incubated for 1 hr by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(-c2cc(-n3cccc3)c3ccccc3n2)cc1,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '21.15', 'le': '0.38', 'lle': '1.27', 'sei': '34.21'}",CHEMBL3818279,,CHEMBL3818279,6.10,0,http://www.openphacts.org/units/Nanomolar,2783609,=,1,1,=,,IC50,nM,,800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.8
,16620049,[],CHEMBL3820540,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release after 5 mins by beta counting method,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '16.06', 'le': '0.31', 'lle': '1.02', 'sei': '11.08'}",CHEMBL3623217,,CHEMBL3623217,6.77,0,http://www.openphacts.org/units/Nanomolar,2783608,=,1,1,=,,IC50,nM,,169.3,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,169.3
,16620050,[],CHEMBL3819974,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release preincubated for 5 mins followed by protein addition measured after 20 mins by beta counting method,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(O)=C(C#N)C[C@]34C)[C@@H]1CC[C@@H]2O,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '18.19', 'le': '0.34', 'lle': '2.48', 'sei': '7.37'}",CHEMBL3623216,,CHEMBL3623216,5.99,0,http://www.openphacts.org/units/Nanomolar,2783607,=,1,1,=,,IC50,nM,,1019.8,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,1019.8
,16620051,[],CHEMBL3819974,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release preincubated for 5 mins followed by protein addition measured after 20 mins by beta counting method,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)c5[nH]ccc5C[C@]34C)[C@@H]1CC[C@@H]2O,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '19.21', 'le': '0.36', 'lle': '2.32', 'sei': '11.85'}",CHEMBL3818442,,CHEMBL3818442,6.29,0,http://www.openphacts.org/units/Nanomolar,2783606,=,1,1,=,,IC50,nM,,512.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,512.0
,16620052,[],CHEMBL3819974,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release preincubated for 5 mins followed by protein addition measured after 20 mins by beta counting method,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(n3ccnc3)C[C@@H]12,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '19.33', 'le': '0.36', 'lle': '2.86', 'sei': '13.04'}",CHEMBL3818725,,CHEMBL3818725,6.78,0,http://www.openphacts.org/units/Nanomolar,2783605,=,1,1,=,,IC50,nM,,168.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.168
,16620053,[],CHEMBL3819974,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release preincubated for 5 mins followed by protein addition measured after 20 mins by beta counting method,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC(n1ccnc1)C2=O,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '19.14', 'le': '0.35', 'lle': '2.60', 'sei': '12.98'}",CHEMBL3819184,,CHEMBL3819184,6.75,0,http://www.openphacts.org/units/Nanomolar,2783604,=,1,1,=,,IC50,nM,,180.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.18
,16620054,[],CHEMBL3820544,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release after 15 mins by liquid scintillation counting method,B,,,BAO_0000190,BAO_0000019,assay format,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]21,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '19.50', 'le': '0.36', 'lle': '1.66', 'sei': '18.54'}",CHEMBL3623223,,CHEMBL3623223,6.33,1,http://www.openphacts.org/units/Nanomolar,2783603,=,1,1,=,,IC50,nM,,470.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.47
,16620055,[],CHEMBL3820544,Inhibition of human placental microsomal aromatase using [1beta-3H] androstenedione as substrate assessed as tritiated H2O release after 15 mins by liquid scintillation counting method,B,,,BAO_0000190,BAO_0000019,assay format,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,,,CHEMBL3817793,J. Med. Chem.,2016.0,"{'bei': '19.44', 'le': '0.36', 'lle': '1.89', 'sei': '17.02'}",CHEMBL3819549,,CHEMBL3819549,6.35,0,http://www.openphacts.org/units/Nanomolar,2783602,=,1,1,=,,IC50,nM,,450.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.45
